x_m y_m sigma_xx_Pa sigma_xy_Pa sigma_yy_Pa von_mises_Pa sigma_max_principal_Pa sigma_min_principal_Pa sigma_tension_Pa sigma_comp_mag_Pa
3.4556540577e-05 5.3664888380e-05 6.6314334299e+01 -1.3561735411e+01 -2.3048895285e+01 8.0873666084e+01 6.8325152391e+01 -2.5059713377e+01 6.8325152391e+01 2.5059713377e+01
3.6753808381e-05 5.1939803918e-05 6.9249505590e+01 -1.4783721487e+01 -2.2208121025e+01 8.3237723470e+01 7.1578014334e+01 -2.4536629770e+01 7.1578014334e+01 2.4536629770e+01
3.7609320524e-05 5.3934665805e-05 6.4742491335e+01 -1.4183163976e+01 -2.1017922066e+01 7.8225441327e+01 6.7025764242e+01 -2.3301194973e+01 6.7025764242e+01 2.3301194973e+01
3.9816796785e-05 5.2200910850e-05 6.7402146794e+01 -1.5283198450e+01 -2.0295262175e+01 8.0427263313e+01 6.9988144434e+01 -2.2881259815e+01 6.9988144434e+01 2.2881259815e+01
4.0645653327e-05 5.4218426139e-05 6.2876890203e+01 -1.3958909195e+01 -2.0327178979e+01 7.6008024815e+01 6.5158109200e+01 -2.2608397976e+01 6.5158109200e+01 2.2608397976e+01
4.2875380565e-05 5.2479122392e-05 6.5089816775e+01 -1.4705448601e+01 -2.0211797050e+01 7.8142797724e+01 6.7554775164e+01 -2.2676755439e+01 6.7554775164e+01 2.2676755439e+01
4.3695862260e-05 5.4523229710e-05 5.9941118266e+01 -1.3214908040e+01 -2.0653731929e+01 7.3455264718e+01 6.2053110027e+01 -2.2765723689e+01 6.2053110027e+01 2.2765723689e+01
4.5950079739e-05 5.2777735324e-05 6.2347698681e+01 -1.4015666036e+01 -2.0408988397e+01 7.5670697133e+01 6.4657852502e+01 -2.2719142218e+01 6.4657852502e+01 2.2719142218e+01
4.6761136372e-05 5.4849345119e-05 5.7424086541e+01 -1.2594524044e+01 -2.0743679225e+01 7.1124747435e+01 5.9404095736e+01 -2.2723688419e+01 5.9404095736e+01 2.2723688419e+01
4.9041129518e-05 5.3097087861e-05 5.9688885174e+01 -1.3339958923e+01 -2.0566217871e+01 7.3244341912e+01 6.1848974171e+01 -2.2726306868e+01 6.1848974171e+01 2.2726306868e+01
4.9843208784e-05 5.5196911145e-05 5.4923302502e+01 -1.1979893945e+01 -2.0873391772e+01 6.8844929604e+01 5.6772594004e+01 -2.2722683274e+01 5.6772594004e+01 2.2722683274e+01
5.2149260498e-05 5.3438355219e-05 5.7107193278e+01 -1.2696011266e+01 -2.0702878610e+01 7.0884496046e+01 5.9127340207e+01 -2.2723025539e+01 5.9127340207e+01 2.2723025539e+01
5.2942297424e-05 5.5566599743e-05 5.2489251381e+01 -1.1383611061e+01 -2.0997894961e+01 6.6627699877e+01 5.4213198669e+01 -2.2721842250e+01 5.4213198669e+01 2.2721842250e+01
5.5275557218e-05 5.3801206381e-05 5.4577838662e+01 -1.2068701577e+01 -2.0839666853e+01 6.8578777669e+01 5.6463061652e+01 -2.2724889843e+01 5.6463061652e+01 2.2724889843e+01
5.6059274940e-05 5.5958711651e-05 5.0117039586e+01 -1.0805604274e+01 -2.1117936865e+01 6.4469604753e+01 5.1721095019e+01 -2.2721992298e+01 5.1721095019e+01 2.2721992298e+01
5.8420989239e-05 5.4185905249e-05 5.2112964040e+01 -1.1462333495e+01 -2.0969769494e+01 6.6334123863e+01 5.3869621542e+01 -2.2726426996e+01 5.3869621542e+01 2.2726426996e+01
5.9195926424e-05 5.6373404415e-05 4.7800553270e+01 -1.0244001701e+01 -2.1234200245e+01 6.2365081821e+01 4.9289673290e+01 -2.2723320265e+01 4.9289673290e+01 2.2723320265e+01
6.1586416964e-05 5.4593545560e-05 4.9707260164e+01 -1.0874006945e+01 -2.1095599035e+01 6.4146445686e+01 5.1340798248e+01 -2.2729137120e+01 5.1340798248e+01 2.2729137120e+01
6.2352664544e-05 5.6811315189e-05 4.5538889379e+01 -9.6992703135e+00 -2.1346160362e+01 6.0313165195e+01 4.6918186669e+01 -2.2725457652e+01 4.6918186669e+01 2.2725457652e+01
6.4773057636e-05 5.5023794872e-05 4.7361174950e+01 -1.0304064765e+01 -2.1216698933e+01 6.2015885329e+01 4.8877126097e+01 -2.2732650080e+01 4.8877126097e+01 2.2732650080e+01
6.5530499588e-05 5.7272727285e-05 4.3329836116e+01 -9.1705906125e+00 -2.1454251353e+01 5.8311930162e+01 4.4604200957e+01 -2.2728616195e+01 4.4604200957e+01 2.2728616195e+01
6.7981998783e-05 5.5476896583e-05 4.5072012826e+01 -9.7516704161e+00 -2.1333391724e+01 5.9939988165e+01 4.6475678853e+01 -2.2737057752e+01 4.6475678853e+01 2.2737057752e+01
6.8731260460e-05 5.7757799277e-05 4.1170907858e+01 -8.6576408098e+00 -2.1558654949e+01 5.6359259324e+01 4.2345159996e+01 -2.2732907088e+01 4.2345159996e+01 2.2732907088e+01
7.1214197866e-05 5.5953870419e-05 4.2837084301e+01 -9.2159960935e+00 -2.1446195970e+01 5.7916491022e+01 4.4133545848e+01 -2.2742657516e+01 4.4133545848e+01 2.2742657516e+01
7.1955547763e-05 5.8267093050e-05 3.9060977771e+01 -8.1605036364e+00 -2.1659445815e+01 5.4454251668e+01 4.0139942837e+01 -2.2738410881e+01 4.0139942837e+01 2.2738410881e+01
7.4470986983e-05 5.6454365816e-05 4.0656222857e+01 -8.6973586262e+00 -2.1555013613e+01 5.5945270228e+01 4.1850621448e+01 -2.2749412204e+01 4.1850621448e+01 2.2749412204e+01
7.5204501532e-05 5.8800839265e-05 3.6998318513e+01 -7.6786357697e+00 -2.1756867280e+01 5.2595365693e+01 3.7986674157e+01 -2.2745222925e+01 3.7986674157e+01 2.2745222925e+01
7.7753554245e-05 5.6978574800e-05 3.8527174888e+01 -8.1952262534e+00 -2.1659969308e+01 5.4024232521e+01 3.9624507979e+01 -2.2757302398e+01 3.9624507979e+01 2.2757302398e+01
7.8479974064e-05 5.9359166029e-05 3.4980880103e+01 -7.2118374512e+00 -2.1851023072e+01 5.0780818362e+01 3.5883247666e+01 -2.2753390636e+01 3.5883247666e+01 2.2753390636e+01
8.1062938889e-05 5.7527407336e-05 3.6447781298e+01 -7.7090264325e+00 -2.1761406169e+01 5.2151529848e+01 3.7452887361e+01 -2.2766512232e+01 3.7452887361e+01 2.2766512232e+01
8.1782744133e-05 5.9942532117e-05 3.3007244829e+01 -6.7600598717e+00 -2.1941957953e+01 4.9009359779e+01 3.3828210499e+01 -2.2762923624e+01 3.3828210499e+01 2.2762923624e+01
8.4400566283e-05 5.8100467902e-05 3.4417695782e+01 -7.2390523542e+00 -2.1859159619e+01 5.0326793906e+01 3.5335456091e+01 -2.2776919927e+01 3.5335456091e+01 2.2776919927e+01
8.5114218963e-05 6.0551062824e-05 3.1076172980e+01 -6.3230581438e+00 -2.2029679444e+01 4.7279775791e+01 3.1820238048e+01 -2.2773744512e+01 3.1820238048e+01 2.2773744512e+01
8.7767708497e-05 5.8697870825e-05 3.2434697307e+01 -6.7849430906e+00 -2.1953205501e+01 4.8547894497e+01 3.3269885859e+01 -2.2788394053e+01 3.3269885859e+01 2.2788394053e+01
8.8475805815e-05 6.1184912847e-05 2.9185484214e+01 -5.9005711470e+00 -2.2114271683e+01 4.5590102520e+01 2.9857064229e+01 -2.2785851697e+01 2.9857064228e+01 2.2785851697e+01
9.1165447719e-05 5.9320390943e-05 3.0496582491e+01 -6.3462435330e+00 -2.2043756923e+01 4.6812872967e+01 3.1253837593e+01 -2.2801012025e+01 3.1253837593e+01 2.2801012025e+01
9.1868647358e-05 6.1844381000e-05 2.7332947854e+01 -5.4924034848e+00 -2.2195694375e+01 4.3938252069e+01 2.7936388400e+01 -2.2799134920e+01 2.7936388401e+01 2.2799134920e+01
9.4595242017e-05 5.9967578067e-05 2.8602464860e+01 -5.9231311087e+00 -2.2130620845e+01 4.5120792608e+01 2.9286423766e+01 -2.2814579751e+01 2.9286423767e+01 2.2814579751e+01
9.5294545785e-05 6.2529450270e-05 2.5516986799e+01 -5.0984828724e+00 -2.2273921496e+01 4.2322733530e+01 2.6056574248e+01 -2.2813508945e+01 2.6056574243e+01 2.2813508945e+01
9.8058483508e-05 6.0639444825e-05 2.6749835594e+01 -5.5152675328e+00 -2.2213698928e+01 4.3469200857e+01 2.7365023149e+01 -2.2828886483e+01 2.7365023149e+01 2.2828886483e+01
9.8754563269e-05 6.3240251566e-05 2.3737497650e+01 -4.7189538581e+00 -2.2348831570e+01 4.0743278441e+01 2.4217475816e+01 -2.2828809736e+01 2.4217475825e+01 2.2828809736e+01
1.0155620806e-04 6.1336627947e-05 2.4936587988e+01 -5.1223269643e+00 -2.2293121442e+01 4.1856172228e+01 2.5487405576e+01 -2.2843939030e+01 2.5487405572e+01 2.2843939030e+01
-1.2176324103e-05 5.2874970566e-05 7.6990614140e+01 -7.6747128236e+00 -3.9189159927e+01 1.0148854713e+02 7.7495167112e+01 -3.9693712899e+01 7.7495167112e+01 3.9693712899e+01
-3.1898275034e-05 5.2409643613e-05 7.8531834471e+01 -4.9562729268e+00 -4.1777757122e+01 1.0454369572e+02 7.8735369543e+01 -4.1981292193e+01 7.8735369543e+01 4.1981292193e+01
7.2656798384e-06 5.3667100224e-05 7.3452464642e+01 -9.7953334178e+00 -3.4583100047e+01 9.5086930061e+01 7.4333146964e+01 -3.5463782370e+01 7.4333146964e+01 3.5463782370e+01
1.0225006505e-04 6.3976933073e-05 2.1993951808e+01 -4.3537997304e+00 -2.2420300199e+01 3.9199199087e+01 2.2418493950e+01 -2.2844842340e+01 2.2418493948e+01 2.2844842340e+01
1.0508992639e-04 6.2058607555e-05 2.3162933537e+01 -4.7446996912e+00 -2.2368626791e+01 4.0281667865e+01 2.3653785158e+01 -2.2859478412e+01 2.3653785173e+01 2.2859478412e+01
-7.3389767707e-05 5.0412995564e-05 8.1989155923e+01 2.5923255947e+00 -4.3553725599e+01 1.0881519464e+02 8.2042197079e+01 -4.3606766754e+01 8.2042197079e+01 4.3606766754e+01
2.6221755564e-05 5.4878946607e-05 6.6768424512e+01 -1.1735992890e+01 -2.7142329394e+01 8.3829681793e+01 6.8212136908e+01 -2.8586041791e+01 6.8212136908e+01 2.8586041791e+01
-5.1759593672e-05 5.2186219168e-05 7.8901269610e+01 -1.6241672789e+00 -4.2979401074e+01 1.0558858593e+02 7.8922532776e+01 -4.3000664240e+01 7.8922532776e+01 4.3000664240e+01
1.0578242371e-04 6.4739387492e-05 2.0285406835e+01 -4.0029946523e+00 -2.2488289680e+01 3.7689499860e+01 2.0658601467e+01 -2.2861484313e+01 2.0658601414e+01 2.2861484313e+01
1.0866086436e-04 6.2805492845e-05 2.1427592094e+01 -4.3822890271e+00 -2.2440155107e+01 3.8744347562e+01 2.1862777988e+01 -2.2875341001e+01 2.1862777962e+01 2.2875341001e+01
4.4513610134e-05 5.6599008480e-05 5.5197611147e+01 -1.1875031998e+01 -2.0904917373e+01 6.9043214429e+01 5.7008465323e+01 -2.2715771549e+01 5.7008465323e+01 2.2715771549e+01
1.0935313136e-04 6.5527744074e-05 1.8611712869e+01 -3.6663755720e+00 -2.2552328457e+01 3.6213448184e+01 1.8937536263e+01 -2.2878151851e+01 1.8937536452e+01 2.2878151851e+01
1.1227034262e-04 6.3577204544e-05 1.9728928795e+01 -4.0348540112e+00 -2.2508076112e+01 3.7242891115e+01 2.0112619552e+01 -2.2891766869e+01 2.0112619545e+01 2.2891766869e+01
-9.3364112271e-05 5.0501929209e-05 8.1238952367e+01 6.8272323019e+00 -4.3054256169e+01 1.0828769890e+02 8.1612280210e+01 -4.3427584013e+01 8.1612280210e+01 4.3427584013e+01
1.1296353496e-04 6.6341814166e-05 1.6973426343e+01 -3.3445293811e+00 -2.2613086229e+01 3.4772020420e+01 1.7255805407e+01 -2.2895465292e+01 1.7255805144e+01 2.2895465292e+01
1.1591961531e-04 6.4373663221e-05 1.8069251485e+01 -3.7014483620e+00 -2.2568969396e+01 3.5775926523e+01 1.8405381853e+01 -2.2905099764e+01 1.8405382021e+01 2.2905099764e+01
6.3112953222e-05 5.9062071489e-05 4.1648908109e+01 -8.6018453990e+00 -2.1569674209e+01 5.6741996291e+01 4.2799623783e+01 -2.2720389883e+01 4.2799623783e+01 2.2720389883e+01
-1.1855982761e-04 4.9032230995e-05 8.3353062782e+01 1.2609173663e+01 -4.2012796439e+01 1.1074362170e+02 8.4607992973e+01 -4.3267726630e+01 8.4607992973e+01 4.3267726630e+01
1.1661484838e-04 6.7181569876e-05 1.5363010136e+01 -3.0332126746e+00 -2.2669276229e+01 3.3356639135e+01 1.5605331538e+01 -2.2911597630e+01 1.5605331171e+01 2.2911597630e+01
1.1961001569e-04 6.5194642330e-05 1.6461403719e+01 -3.3923480769e+00 -2.2636060411e+01 3.4367843186e+01 1.6754955169e+01 -2.2929611860e+01 1.6754954788e+01 2.2929611860e+01
1.2030837549e-04 6.8046974844e-05 1.3807160662e+01 -2.7340736098e+00 -2.2696467954e+01 3.1969200352e+01 1.4012772783e+01 -2.2902080076e+01 1.4012775081e+01 2.2902080076e+01
1.2334287647e-04 6.6039670014e-05 1.4838915137e+01 -3.0655553032e+00 -2.2702503970e+01 3.2946975632e+01 1.5090150833e+01 -2.2953739666e+01 1.5090151007e+01 2.2953739666e+01
1.2404721766e-04 6.8937506530e-05 1.2308229256e+01 -2.4595654573e+00 -2.2865717053e+01 3.0759527189e+01 1.2480277404e+01 -2.3037765201e+01 1.2480275458e+01 2.3037765201e+01
1.2711795179e-04 6.6909759732e-05 1.3266317255e+01 -2.9231771613e+00 -2.2463288972e+01 3.1353190762e+01 1.3503287268e+01 -2.2700258985e+01 1.3503285885e+01 2.2700258985e+01
8.2495103990e-05 6.2393837502e-05 2.9752851625e+01 -5.8683114335e+00 -2.2100988664e+01 4.6045504755e+01 3.0410316046e+01 -2.2758453085e+01 3.0410316045e+01 2.2758453085e+01
1.2781250358e-04 6.9850224970e-05 1.0774300819e+01 -2.5694825496e+00 -2.2021789536e+01 2.8746898076e+01 1.0973284984e+01 -2.2220773701e+01 1.0973285082e+01 2.2220773701e+01
1.3088980323e-04 6.7795656598e-05 1.2024794954e+01 -3.1638302069e+00 -2.1308869173e+01 2.9381835185e+01 1.2321573344e+01 -2.1605647563e+01 1.2321583939e+01 2.1605647563e+01
-1.5032872362e-04 4.7833669709e-05 8.4335900058e+01 2.0408161082e+01 -3.9402451858e+01 1.1283828467e+02 8.7613938130e+01 -4.2680489931e+01 8.7613938130e+01 4.2680489931e+01
1.3156181131e-04 7.0777330515e-05 9.6826226274e+00 -2.8571684359e+00 -2.0819609902e+01 2.6873457037e+01 9.9469040172e+00 -2.1083891292e+01 9.9468425550e+00 2.1083891292e+01
1.3464642375e-04 6.8694422451e-05 1.0850305889e+01 -3.4426403077e+00 -2.0249672721e+01 2.7583771393e+01 1.1225814423e+01 -2.0625181255e+01 1.1225819522e+01 2.0625181255e+01
9.9441913166e-05 6.5881978095e-05 2.0849090753e+01 -3.9676700901e+00 -2.2466526471e+01 3.8139978790e+01 2.1211409162e+01 -2.2828844880e+01 2.1211409095e+01 2.2828844880e+01
1.3529510186e-04 7.1715891605e-05 8.6380553691e+00 -3.2191475005e+00 -1.9713751971e+01 2.5175951900e+01 8.9974943056e+00 -2.0073190907e+01 8.9975572635e+00 2.0073190907e+01
1.3838872326e-04 6.9603288885e-05 9.8282891557e+00 -3.7970857281e+00 -1.9213866191e+01 2.5994369904e+01 1.0315067943e+01 -1.9700644979e+01 1.0315013579e+01 1.9700644979e+01
1.3902353190e-04 7.2668130715e-05 7.7472834608e+00 -3.6729158628e+00 -1.8637811913e+01 2.3715608395e+01 8.2469486645e+00 -1.9137477117e+01 8.2470066076e+00 1.9137477117e+01
1.4211850508e-04 7.0519845618e-05 8.9663069665e+00 -4.2433589738e+00 -1.8218883371e+01 2.4660590837e+01 9.6115105559e+00 -1.8864086960e+01 9.6117432212e+00 1.8864086960e+01
1.4271815523e-04 7.3614529437e-05 6.9698830382e+00 -4.1878977466e+00 -1.7623020439e+01 2.2494156331e+01 7.6604385122e+00 -1.8313575913e+01 7.6596647662e+00 1.8313575913e+01
1.4583150719e-04 7.1438131946e-05 8.2017615705e+00 -4.7392849434e+00 -1.7287253585e+01 2.3545652821e+01 9.0513429874e+00 -1.8136835002e+01 9.0506672708e+00 1.8136835002e+01
1.1730136964e-04 7.0037450393e-05 1.2799004511e+01 -2.4179095410e+00 -2.2760455742e+01 3.1081788758e+01 1.2964353491e+01 -2.2925804722e+01 1.2964351458e+01 2.2925804722e+01
1.4640621487e-04 7.4563522113e-05 6.4219227132e+00 -4.8321614711e+00 -1.6617819101e+01 2.1631203508e+01 7.3908329744e+00 -1.7586729362e+01 7.3940615882e+00 1.7586729362e+01
1.4953218597e-04 7.2356630092e-05 7.6912893754e+00 -5.3732719213e+00 -1.6358067196e+01 2.2807330482e+01 8.8344294830e+00 -1.7501207304e+01 8.8357528825e+00 1.7501207304e+01
1.5006774255e-04 7.5512369752e-05 5.7598101091e+00 -5.3948291532e+00 -1.5797383416e+01 2.0873892225e+01 7.0327606422e+00 -1.7070333948e+01 7.0231152363e+00 1.7070333948e+01
1.5321778053e-04 7.3270939954e-05 7.0363564303e+00 -5.8888932659e+00 -1.5631030405e+01 2.2119936591e+01 8.4736143578e+00 -1.7068288333e+01 8.4734377193e+00 1.7068288333e+01
1.5374183950e-04 7.6470508602e-05 3.9847717740e+00 -5.0366194695e+00 -1.5781451014e+01 1.9222813177e+01 5.1999567424e+00 -1.6996635982e+01 5.2146801861e+00 1.6996635982e+01
1.5691278675e-04 7.4195783824e-05 5.1230193498e+00 -5.4949166898e+00 -1.5624298063e+01 2.0342604708e+01 6.4941689481e+00 -1.6995447661e+01 6.4862817623e+00 1.6995447661e+01
1.3594365730e-04 7.4797396115e-05 6.5614869866e+00 -3.0865780944e+00 -1.9109904281e+01 2.2861493258e+01 6.9248806391e+00 -1.9473297934e+01 6.9243008306e+00 1.9473297934e+01
1.5745678164e-04 7.7464673662e-05 1.8270673648e+00 -4.3075043366e+00 -1.6040448056e+01 1.7183008477e+01 2.8139242237e+00 -1.7027304915e+01 2.8055474002e+00 1.7027304915e+01
1.6064648608e-04 7.5156888183e-05 2.7933435993e+00 -4.7222553496e+00 -1.5900208591e+01 1.8143122692e+01 3.9215042740e+00 -1.7028369266e+01 3.9709189193e+00 1.7028369266e+01
1.5638159855e-04 7.1016753202e-05 8.3815627945e+00 -6.3801162697e+00 -1.5477174375e+01 2.3429708715e+01 9.9793428433e+00 -1.7074954424e+01 9.9825072751e+00 1.7074954424e+01
1.3019584577e-04 6.4863912702e-05 1.4409380481e+01 -3.5312985789e+00 -2.1791242509e+01 3.1940322657e+01 1.4749822870e+01 -2.2131684898e+01 1.4749821841e+01 2.2131684898e+01
1.0438761501e-04 5.9420202168e-05 2.6160948098e+01 -5.5319927899e+00 -2.2232048868e+01 4.2993650246e+01 2.6786845158e+01 -2.2857945928e+01 2.6786845156e+01 2.2857945928e+01
2.3233286584e-05 4.9114480675e-05 7.9680075566e+01 -1.2860683971e+01 -2.9405711560e+01 9.7060465935e+01 8.1175068138e+01 -3.0900704132e+01 8.1175068138e+01 3.0900704132e+01
-2.6253613247e-05 4.7318000200e-05 8.8835914660e+01 -5.8971465120e+00 -4.1986291183e+01 1.1375433299e+02 8.9100906507e+01 -4.2251283034e+01 8.9100906506e+01 4.2251283034e+01
8.3677569296e-05 5.5686392343e-05 3.7963129399e+01 -8.2169198408e+00 -2.1666329721e+01 5.3568385143e+01 3.9076121421e+01 -2.2779321743e+01 3.9076121421e+01 2.2779321743e+01
6.4007896182e-05 5.2808422039e-05 5.1691866764e+01 -1.1519789283e+01 -2.0951921081e+01 6.6001680419e+01 5.3476060799e+01 -2.2736115115e+01 5.3476060799e+01 2.2736115115e+01
4.5133831170e-05 5.0737902794e-05 6.7511294912e+01 -1.5455566832e+01 -2.0136116086e+01 8.0487978042e+01 7.0157345202e+01 -2.2782166376e+01 7.0157345202e+01 2.2782166376e+01
3.7323713571e-06 4.8149821657e-05 8.5242259234e+01 -1.0119446451e+01 -3.6269037650e+01 1.0668101052e+02 8.6078920933e+01 -3.7105699350e+01 8.6078920933e+01 3.7105699350e+01
1.6121163419e-04 7.8494222825e-05 6.3411965663e-02 -3.7481445976e+00 -1.6197635071e+01 1.5512654338e+01 8.8912360529e-01 -1.7023346711e+01 7.4624178422e-01 1.7023346711e+01
1.6441910077e-04 7.6154162269e-05 8.5920356587e-01 -4.1139613668e+00 -1.6073829853e+01 1.6310131038e+01 1.8093454014e+00 -1.7023971689e+01 1.6597480915e+00 1.7023971689e+01
1.6500606835e-04 7.9557394443e-05 -1.4914409368e+00 -3.2247513715e+00 -1.6350339113e+01 1.4032469215e+01 -8.1924014668e-01 -1.7022539904e+01 -1.5105589898e-01 1.7022539904e+01
1.6823073885e-04 7.7186138099e-05 -8.5722932030e-01 -3.5400001715e+00 -1.6245728222e+01 1.4674380384e+01 -7.9221305955e-02 -1.7023736236e+01 2.4190468985e-01 1.7023736236e+01
-5.8298854960e-05 4.5306408177e-05 9.2916841498e+01 -2.8321578728e-01 -4.4452869766e+01 1.1896599205e+02 9.2917033400e+01 -4.4453061668e+01 9.2917033400e+01 4.4453061668e+01
-7.8719781260e-05 4.5302056551e-05 9.2442676270e+01 3.8293827148e+00 -4.4554803821e+01 1.1882773825e+02 9.2549162890e+01 -4.4661290441e+01 9.2549162890e+01 4.4661290441e+01
1.5427746120e-04 7.9755580622e-05 9.9191975184e-01 -3.9286091855e+00 -1.6167476933e+01 1.6348245417e+01 1.8508853019e+00 -1.7026442482e+01 1.7392156634e+00 1.7026442482e+01
1.6883977636e-04 8.0651905437e-05 -2.7966313462e+00 -2.7725636707e+00 -1.6473416445e+01 1.2784849172e+01 -2.2536877844e+00 -1.7016360006e+01 -3.1432761312e-03 1.7016360006e+01
1.7208120453e-04 7.8251026771e-05 -2.3046750785e+00 -3.0392185214e+00 -1.6386917269e+01 1.3287283226e+01 -1.6743796267e+00 -1.7017212721e+01 -1.3140568816e-01 1.7017212721e+01
-1.0443458958e-04 4.3743414331e-05 9.5132259990e+01 9.5065718562e+00 -4.4082476476e+01 1.2168169358e+02 9.5777850299e+01 -4.4728066784e+01 9.5777850299e+01 4.4728066784e+01
1.7271224576e-04 8.1774952605e-05 -3.8779855794e+00 -2.3843720060e+00 -1.6575375136e+01 1.1749435789e+01 -3.4431404421e+00 -1.7010220273e+01 1.6815153962e-02 1.7010220273e+01
1.7597020455e-04 7.9346079309e-05 -3.5063144768e+00 -2.6048838325e+00 -1.6506046760e+01 1.2131838391e+01 -3.0018604576e+00 -1.7010500779e+01 5.3918436567e-02 1.7010500779e+01
1.7532733255e-04 7.5831765100e-05 -1.7274723793e+00 -3.3367584620e+00 -1.6287458717e+01 1.3875160136e+01 -9.9663810832e-01 -1.7018292988e+01 -2.0010397992e-01 1.7018292988e+01
1.7923107113e-04 7.6897895366e-05 -3.0741820080e+00 -2.8495153484e+00 -1.6426223907e+01 1.2575999271e+01 -2.4894463927e+00 -1.7010959522e+01 1.3843306743e-02 1.7010959522e+01
1.7857851886e-04 7.3396231512e-05 -1.0447581503e+00 -3.6721361072e+00 -1.6172734644e+01 1.4568436714e+01 -1.9765553866e-01 -1.7019837256e+01 1.7755055958e-01 1.7019837256e+01
1.8249509391e-04 7.4432162482e-05 -2.5655376071e+00 -3.1251876604e+00 -1.6333159468e+01 1.3098200448e+01 -1.8870989831e+00 -1.7011598092e+01 -1.1265088416e-01 1.7011598092e+01
1.8317238595e-04 7.7992868878e-05 -4.1547073589e+00 -2.4398439396e+00 -1.6538124164e+01 1.1529549856e+01 -3.6898270480e+00 -1.7003004474e+01 1.0289211054e-02 1.7003004474e+01
1.8644942627e-04 7.5499246225e-05 -3.7942704630e+00 -2.6575580741e+00 -1.6467286879e+01 1.1904136226e+01 -3.2579224164e+00 -1.7003634926e+01 5.7723954037e-02 1.7003634926e+01
1.8576265780e-04 7.1950774297e-05 -1.9581279036e+00 -3.4408255850e+00 -1.6223559412e+01 1.3721025518e+01 -1.1690058816e+00 -1.7012681434e+01 -2.4831217414e-01 1.7012681434e+01
1.8972799182e-04 7.2988688898e-05 -3.3694316642e+00 -2.9065524951e+00 -1.6382840119e+01 1.2346496292e+01 -2.7478829334e+00 -1.7004388849e+01 2.8946854366e-02 1.7004388849e+01
1.9044071275e-04 7.6593457809e-05 -4.7452383221e+00 -2.2716915937e+00 -1.6572168765e+01 1.0974238874e+01 -4.3227237757e+00 -1.6994683312e+01 -1.4698487281e-02 1.6994683312e+01
1.9373065565e-04 7.4056572862e-05 -4.4607124588e+00 -2.4645387580e+00 -1.6506297584e+01 1.1273048547e+01 -3.9750074085e+00 -1.6992002634e+01 4.9780692342e-03 1.6992002634e+01
1.9446767478e-04 7.7710101175e-05 -5.4705759135e+00 -1.9661633888e+00 -1.6667928985e+01 1.0280350286e+01 -5.1338894442e+00 -1.7004615455e+01 2.6690656402e-03 1.7004615455e+01
1.9776945117e-04 7.5149649748e-05 -5.3110653591e+00 -2.0925740039e+00 -1.6633163183e+01 1.0456859074e+01 -4.9348438699e+00 -1.7009384672e+01 -9.6897345261e-03 1.7009384672e+01
1.8903431553e-04 6.9455775000e-05 -1.2223663974e+00 -3.8061023784e+00 -1.6093871972e+01 1.4473485179e+01 -3.0184862080e-01 -1.7014389749e+01 1.2697945693e-01 1.7014389749e+01
-1.3702829718e-04 4.2390689227e-05 9.7293086406e+01 1.7315215797e+01 -4.2131091972e+01 1.2441232671e+02 9.9410487532e+01 -4.4248493098e+01 9.9410487532e+01 4.4248493098e+01
1.9852860825e-04 7.8844066652e-05 -5.8747223096e+00 -1.7897949523e+00 -1.6649716021e+01 9.8314048567e+00 -5.5860549247e+00 -1.6938383406e+01 7.6855306139e-04 1.6938383406e+01
2.0184287814e-04 7.6262163428e-05 -5.7021759339e+00 -1.9324254101e+00 -1.6582750411e+01 9.9974305658e+00 -5.3704439443e+00 -1.6914482401e+01 4.1002696842e-03 1.6914482401e+01
