x_m,y_m,wss_mag_dyn_cm2,von_mises_Pa,wss_norm,mech_norm,Snai1_shear_only,Snai2_shear_only,EndMT_shear_only,NICD_shear_only,YAP_TAZ_shear_only,Snai1_mech_only,Snai2_mech_only,EndMT_mech_only,NICD_mech_only,YAP_TAZ_mech_only,Snai1_combined,Snai2_combined,EndMT_combined,NICD_combined,YAP_TAZ_combined
0.000398071777815,5.609171068304081e-05,1.260002074086216,2.699049229993758,0.0420000691362072,0.02699049229993758,0.2521272118866918,0.07274945310386209,0.3653160248096245,0.23231332182139366,0.39024390243807267,0.00011277941467770609,0.07153131077321415,0.05670560505098341,0.2212464045224752,0.002905480283680522,0.00553339913096499,0.07563872025451919,0.06294875354377485,0.23231332182131387,0.002905480283680522
0.0003969022879532,5.995193010082299e-05,1.5439941793922758,2.705171704860792,0.051466472646409196,0.02705171704860792,0.25212318525053806,0.07298411665381412,0.365645400647086,0.2326032234212935,0.39024390243807267,0.00011337989384628254,0.07153133358868558,0.05670563883006175,0.22124640452247485,0.0029186381971275416,0.005401451266706657,0.07585298278905911,0.06324107335606917,0.23260322342114614,0.0029186381971275416
0.0003956344356016,6.378112841879196e-05,1.8451578870726617,2.707097873921599,0.06150526290242206,0.027070978739215993,0.25203820902159463,0.07323867357223775,0.3659275307915142,0.23288121440439324,0.39024390243807267,0.00011356964793084428,0.07153134079828186,0.0567056495047535,0.22124640452247557,0.0029227838525800226,0.0051605525755513216,0.07607909485772286,0.06353727630255089,0.23288121440423834,0.002922783852580023
0.0003942711257528,6.7577799943389e-05,2.158924011073547,2.706342524673925,0.07196413370245155,0.02706342524673925,0.2518263357358525,0.07348207765331362,0.36607490608228244,0.23308316158224435,0.39024390243807267,0.0001134951876595203,0.0715313379707437,0.056705645327182336,0.22124640452245578,0.0029211577818024003,0.004769165886637718,0.07628448252995908,0.0637870784363929,0.23308316158225215,0.0029211577818024003
0.0003928152413227,7.134056745257896e-05,2.4825414007405713,2.7026728306525567,0.08275138002468571,0.02702672830652557,0.25145188173944355,0.07367450574355618,0.3659964473089015,0.23312985571126393,0.39024390243807267,0.00011313431971331808,0.07153132425889115,0.05670562502099749,0.22124640452247493,0.002913264265693634,0.004197154956805682,0.07642824273160535,0.0639320771397861,0.23312985571127195,0.002913264265693634
0.0003912695750224,7.506813423088546e-05,2.8160011593215817,2.6975409635770573,0.09386670531071939,0.026975409635770574,0.2509076473416036,0.07376842158479581,0.3656161028905106,0.23292886767452103,0.39024390243807267,0.00011263210903745867,0.07153130517837764,0.05670559678171444,0.22124640452247477,0.0029022433667016388,0.0034427784690203504,0.0764626726689342,0.06391018173524536,0.23292886767460927,0.0029022433667016388
0.0003896368004048,7.875926621706968e-05,3.1562664740496533,2.6924114439128677,0.10520888246832177,0.026924114439128677,0.2502475675441075,0.07370830651363058,0.36490403147147027,0.23238235361305798,0.39024390243807267,0.00011213296615041937,0.07153128621344679,0.05670556871557681,0.22124640452247907,0.002891248198231289,0.002568065475420997,0.07633496761852689,0.06365874098944416,0.23238235361305762,0.002891248198231289
0.0003879195281941,8.241286509733346e-05,3.5009213665362706,2.6855687515595177,0.11669737888454236,0.026855687515595177,0.24958966384433556,0.07343977706780963,0.3638943464176277,0.23140201937877003,0.39024390243807267,0.00011147151650835211,0.07153126108369809,0.056705531549196705,0.2212464045224748,0.0028766130328249733,0.0016985814365842115,0.07599631551117599,0.06312054559194785,0.2314020193787701,0.0028766130328249733
0.0003861203945137,8.602790538048487e-05,3.847758347981269,2.679226244229593,0.12825861159937563,0.02679226244229593,0.24907319519318064,0.07291828578549818,0.362658809249907,0.22992251455025553,0.39024390243807267,0.00011086288759676163,0.07153123795829548,0.056705497344779004,0.22124640452247515,0.0028630805401985656,0.0009811408657295054,0.07540909174645755,0.06224625115133843,0.22992251455025536,0.0028630805401985656
0.0003842419275526,8.96035367800296e-05,4.196403532048962,2.6722694869740655,0.13988011773496542,0.026722694869740656,0.24877661772057344,0.07211442355264994,0.3612364297983476,0.22790216176153863,0.39024390243807267,0.00011020023620717434,0.07153121278245704,0.05670546013289959,0.22124640452247551,0.0028482738473921327,0.0005002563389871405,0.07454833830053446,0.06099703984605598,0.2279021617456211,0.0028482738473921327
0.0003822865649014,9.313893374911668e-05,4.54669760089554,2.6652575452294776,0.151556586696518,0.026652575452294776,0.24867877940154967,0.07101876631114155,0.35960209912714797,0.22533005039055545,0.39024390243807267,0.00010953751306267457,0.0715311875979493,0.0567054228885043,0.22124640452247002,0.0028333882128595096,0.00024077451812703292,0.07340477532801963,0.05935815448271196,0.22533005039055715,0.0028333882128595096
0.0003802567338192,9.663337495958735e-05,4.895935503561208,2.658466680555,0.16319785011870694,0.02658466680555,0.24869765217937176,0.0696534518407208,0.35771886053323076,0.2222537799123783,0.39024390243807267,0.00010890061999089015,0.07153116339897182,0.05670538713571661,0.22124640452246935,0.002819008760785313,0.00012654454552858053,0.07199804850520601,0.05736288637815077,0.22225377991234996,0.002819008760785313
0.0003781548155593,0.0001000862638003,5.241263264281926,2.651742907219457,0.1747087754760642,0.02651742907219457,0.24875603487626916,0.06806580160525398,0.355590369385185,0.21876764598433898,0.39024390243807267,0.00010827477980231097,0.07153113962152667,0.05670535202607503,0.2212464045224751,0.00280480710815003,8.334077176418581e-05,0.07037272757764665,0.05508423709270339,0.21876764598433884,0.00280480710815003
0.0003759831076152,0.0001034970796908,5.587339972749379,2.645390275709776,0.18624466575831264,0.026453902757097757,0.24881249144259165,0.06628032168734145,0.353223235060138,0.21491225577292494,0.3902439024380727,0.00010768781647971722,0.07153111731646421,0.05670531907577563,0.22124640452246966,0.002791422035586455,6.810231758688667e-05,0.06855084078238047,0.05256493501686228,0.21491225577295225,0.002791422035586455
0.0003737438447055,0.0001068653660728,5.929627700069639,2.6392857184960543,0.19765425666898795,0.026392857184960542,0.24885068060423185,0.06437318196131718,0.35071682240021373,0.21083779459620297,0.39024390243807267,0.00010712771963942869,0.07153109603807685,0.05670528768320561,0.22124640452247565,0.002778589569495433,6.28292554723868e-05,0.06660796274194358,0.049920819989631694,0.21083779459603483,0.002778589569495433
